Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,City,State,Product Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Product Rating
ORD-2023-1150,2023-08-23,2023-08-24,CUST-2383,Customer 233,Consumer,Central,Chicago,Illinois,Furniture,Chairs,Office Chair,320.07,3,0.11,50.53,21.93,2.9
ORD-2023-1151,2023-05-17,2023-05-18,CUST-9578,Customer 845,Corporate,South,New York,New York,Furniture,Chairs,Desk Lamp,1928.48,2,0.28,341.48,20.87,4.0
ORD-2023-1152,2023-09-01,2023-09-03,CUST-2100,Customer 443,Home Office,East,Los Angeles,California,Technology,Copiers,Desk Lamp,902.39,1,0.23,106.48,11.15,4.9
ORD-2023-1153,2023-02-11,2023-02-13,CUST-7192,Customer 814,Consumer,South,New York,New York,Technology,Copiers,Standing Desk,1783.54,2,0.1,179.24,73.49,2.3
ORD-2023-1154,2023-03-08,2023-03-09,CUST-9917,Customer 948,Home Office,West,New York,New York,Technology,Accessories,Office Chair,1536.87,2,0.19,173.5,14.63,4.6
ORD-2023-1155,2023-12-26,2023-12-29,CUST-1585,Customer 354,Consumer,South,Houston,Texas,Office Supplies,Binders,Standing Desk,689.64,2,0.03,50.32,20.04,1.6
ORD-2023-1156,2023-01-12,2023-01-13,CUST-8255,Customer 651,Consumer,East,Chicago,Illinois,Furniture,Tables,Desk Lamp,1652.15,3,0.17,94.2,74.9,4.1
ORD-2023-1157,2023-09-22,2023-09-24,CUST-2663,Customer 122,Consumer,East,New York,New York,Office Supplies,Binders,Binder Pack,257.56,2,0.05,50.65,74.15,4.7
ORD-2023-1158,2023-11-01,2023-11-07,CUST-5103,Customer 421,Home Office,South,Chicago,Illinois,Office Supplies,Paper,Office Chair,625.11,3,0.18,116.68,93.4,3.2
ORD-2023-1159,2023-06-16,2023-06-20,CUST-4423,Customer 613,Home Office,Central,Houston,Texas,Office Supplies,Paper,Office Chair,1601.09,3,0.18,122.12,91.43,4.1
ORD-2023-1160,2023-07-16,2023-07-22,CUST-6726,Customer 267,Corporate,West,Phoenix,Arizona,Technology,Phones,Desk Lamp,810.13,3,0.25,86.82,99.29,1.9
ORD-2023-1161,2023-07-21,2023-07-27,CUST-9733,Customer 157,Home Office,South,Chicago,Illinois,Furniture,Tables,Office Chair,1751.64,1,0.09,354.11,94.68,3.8
ORD-2023-1162,2023-11-15,2023-11-19,CUST-5582,Customer 890,Corporate,South,Los Angeles,California,Office Supplies,Art,Desk Lamp,654.79,1,0.1,101.52,66.47,4.2
ORD-2023-1163,2023-11-03,2023-11-05,CUST-5996,Customer 174,Home Office,South,Phoenix,Arizona,Office Supplies,Art,Desk Lamp,635.96,3,0.23,74.05,16.75,4.0
ORD-2023-1164,2023-02-06,2023-02-12,CUST-8307,Customer 634,Home Office,East,Los Angeles,California,Technology,Copiers,Binder Pack,998.66,3,0.04,168.79,76.15,4.7
ORD-2023-1165,2023-01-07,2023-01-10,CUST-9919,Customer 776,Home Office,Central,Houston,Texas,Furniture,Tables,Binder Pack,1026.56,1,0.29,99.25,44.59,2.4
ORD-2023-1166,2023-05-23,2023-05-24,CUST-3379,Customer 430,Consumer,West,Chicago,Illinois,Furniture,Bookcases,Laser Printer,1577.45,1,0.25,135.16,13.99,4.9
ORD-2023-1167,2023-10-30,2023-11-04,CUST-3846,Customer 13,Corporate,South,Phoenix,Arizona,Office Supplies,Art,Standing Desk,542.07,2,0.05,110.67,80.6,4.0
ORD-2023-1168,2023-06-22,2023-06-26,CUST-3021,Customer 264,Home Office,Central,Phoenix,Arizona,Furniture,Chairs,Office Chair,585.74,1,0.13,29.92,14.84,4.3
ORD-2023-1169,2023-02-23,2023-02-24,CUST-9056,Customer 555,Consumer,East,Los Angeles,California,Technology,Phones,Standing Desk,1832.91,4,0.15,337.78,62.87,4.7
ORD-2023-1170,2023-03-30,2023-04-05,CUST-6880,Customer 753,Corporate,East,Houston,Texas,Office Supplies,Binders,Standing Desk,263.04,3,0.13,42.18,32.14,4.6
ORD-2023-1171,2023-12-29,2023-12-31,CUST-8817,Customer 379,Corporate,Central,Los Angeles,California,Furniture,Chairs,Binder Pack,396.85,1,0.16,73.96,58.24,2.8
ORD-2023-1172,2023-06-12,2023-06-16,CUST-7841,Customer 6,Home Office,South,New York,New York,Furniture,Tables,iPhone 13,1442.47,2,0.06,135.13,19.54,4.7
ORD-2023-1173,2023-05-05,2023-05-06,CUST-6182,Customer 339,Corporate,West,Los Angeles,California,Furniture,Tables,Desk Lamp,453.74,4,0.14,81.72,47.71,1.9
ORD-2023-1174,2023-12-03,2023-12-04,CUST-3852,Customer 356,Home Office,South,New York,New York,Office Supplies,Paper,Binder Pack,67.56,4,0.23,3.62,20.99,3.9
ORD-2023-1175,2023-04-15,2023-04-18,CUST-6691,Customer 768,Corporate,East,Houston,Texas,Technology,Accessories,Office Chair,938.11,2,0.08,152.46,75.26,1.9
ORD-2023-1176,2023-05-13,2023-05-16,CUST-2125,Customer 161,Corporate,East,Los Angeles,California,Furniture,Bookcases,Office Chair,1131.04,1,0.0,84.04,12.57,1.0
ORD-2023-1177,2023-09-16,2023-09-19,CUST-3713,Customer 616,Corporate,South,Chicago,Illinois,Furniture,Tables,Laser Printer,71.78,2,0.16,7.67,66.52,4.7
ORD-2023-1178,2023-01-13,2023-01-14,CUST-5330,Customer 841,Corporate,West,Phoenix,Arizona,Technology,Accessories,Laser Printer,366.43,4,0.07,50.31,25.56,3.0
ORD-2023-1179,2023-11-01,2023-11-05,CUST-3587,Customer 491,Consumer,West,Los Angeles,California,Technology,Phones,Binder Pack,986.35,3,0.23,101.84,82.33,4.3
ORD-2023-1180,2023-11-20,2023-11-24,CUST-1155,Customer 203,Home Office,Central,Phoenix,Arizona,Office Supplies,Art,Standing Desk,1024.02,2,0.05,167.42,14.31,2.2
ORD-2023-1181,2023-02-26,2023-02-27,CUST-5636,Customer 858,Home Office,West,Houston,Texas,Furniture,Bookcases,iPhone 13,1783.28,4,0.06,273.93,85.17,1.5
ORD-2023-1182,2023-06-07,2023-06-12,CUST-9275,Customer 849,Consumer,East,Phoenix,Arizona,Furniture,Chairs,Desk Lamp,760.55,3,0.0,68.02,25.48,2.1
ORD-2023-1183,2023-06-27,2023-06-30,CUST-8867,Customer 215,Consumer,South,Phoenix,Arizona,Office Supplies,Binders,Laser Printer,828.73,1,0.08,166.92,90.03,2.8
ORD-2023-1184,2023-06-26,2023-07-01,CUST-1551,Customer 82,Corporate,East,Los Angeles,California,Technology,Copiers,Laser Printer,54.24,1,0.24,9.59,59.19,4.0
ORD-2023-1185,2023-03-30,2023-03-31,CUST-9461,Customer 901,Home Office,South,Chicago,Illinois,Furniture,Tables,Binder Pack,1119.63,1,0.01,129.32,19.09,4.0
ORD-2023-1186,2023-12-13,2023-12-15,CUST-7773,Customer 832,Home Office,East,New York,New York,Technology,Copiers,Binder Pack,817.64,1,0.27,32.85,95.88,1.7
ORD-2023-1187,2023-01-05,2023-01-10,CUST-2915,Customer 183,Consumer,Central,Houston,Texas,Technology,Phones,Desk Lamp,711.39,4,0.02,69.03,69.89,4.3
ORD-2023-1188,2023-08-14,2023-08-18,CUST-5279,Customer 267,Home Office,West,Phoenix,Arizona,Office Supplies,Paper,Desk Lamp,131.49,2,0.04,15.23,22.24,4.0
ORD-2023-1189,2023-03-29,2023-03-30,CUST-1541,Customer 679,Corporate,West,Los Angeles,California,Technology,Copiers,Laser Printer,435.33,2,0.07,24.83,12.64,1.3
ORD-2023-1190,2023-01-05,2023-01-09,CUST-9905,Customer 256,Home Office,Central,Chicago,Illinois,Furniture,Bookcases,Standing Desk,409.62,4,0.07,64.92,38.99,2.0
ORD-2023-1191,2023-11-21,2023-11-22,CUST-3817,Customer 908,Consumer,East,Phoenix,Arizona,Furniture,Chairs,Binder Pack,1116.01,1,0.14,181.35,58.45,3.9
ORD-2023-1192,2023-10-24,2023-10-28,CUST-9202,Customer 787,Home Office,Central,Phoenix,Arizona,Furniture,Chairs,Desk Lamp,1553.2,4,0.15,275.84,97.31,3.8
ORD-2023-1193,2023-03-05,2023-03-09,CUST-7807,Customer 758,Home Office,South,Chicago,Illinois,Office Supplies,Art,Binder Pack,824.62,3,0.3,46.69,50.62,1.9
ORD-2023-1194,2023-01-01,2023-01-07,CUST-1908,Customer 206,Corporate,Central,Los Angeles,California,Furniture,Bookcases,Desk Lamp,1884.46,4,0.05,348.25,82.26,2.0
ORD-2023-1195,2023-09-09,2023-09-13,CUST-1666,Customer 98,Home Office,South,Houston,Texas,Furniture,Tables,Laser Printer,1679.99,2,0.21,133.7,96.81,1.2
ORD-2023-1196,2023-04-05,2023-04-06,CUST-6689,Customer 43,Corporate,Central,Chicago,Illinois,Office Supplies,Binders,Laser Printer,1240.45,3,0.15,197.47,84.06,1.7
ORD-2023-1197,2023-01-10,2023-01-12,CUST-1529,Customer 948,Corporate,South,New York,New York,Furniture,Bookcases,Standing Desk,1551.11,3,0.3,192.62,15.31,4.3
ORD-2023-1198,2023-05-17,2023-05-22,CUST-2943,Customer 455,Corporate,Central,New York,New York,Office Supplies,Paper,Desk Lamp,1899.68,2,0.08,233.81,42.55,4.4
ORD-2023-1199,2023-12-07,2023-12-12,CUST-8501,Customer 311,Home Office,East,Chicago,Illinois,Office Supplies,Art,Laser Printer,1312.79,4,0.28,221.95,33.56,1.0
ORD-2023-1200,2023-08-16,2023-08-21,CUST-4030,Customer 347,Consumer,Central,New York,New York,Technology,Phones,Laser Printer,906.14,2,0.14,75.19,93.42,3.5
ORD-2023-1201,2023-05-31,2023-06-01,CUST-1807,Customer 777,Consumer,South,Los Angeles,California,Furniture,Tables,Desk Lamp,874.43,4,0.14,137.13,34.07,1.2
ORD-2023-1202,2023-07-11,2023-07-15,CUST-5261,Customer 338,Corporate,Central,Chicago,Illinois,Office Supplies,Binders,Binder Pack,1796.5,1,0.05,256.31,31.54,3.1
ORD-2023-1203,2023-04-30,2023-05-06,CUST-4424,Customer 596,Consumer,West,Chicago,Illinois,Furniture,Bookcases,Standing Desk,1578.3,1,0.3,197.24,72.35,4.0
ORD-2023-1204,2023-08-24,2023-08-26,CUST-9374,Customer 394,Corporate,West,Phoenix,Arizona,Technology,Accessories,Desk Lamp,716.57,1,0.13,143.98,74.55,4.0
ORD-2023-1205,2023-03-29,2023-04-01,CUST-1911,Customer 294,Consumer,East,Houston,Texas,Office Supplies,Art,Binder Pack,1354.55,4,0.23,254.14,71.68,3.2
ORD-2023-1206,2023-07-21,2023-07-24,CUST-8683,Customer 925,Consumer,East,Los Angeles,California,Furniture,Tables,iPhone 13,874.67,1,0.3,73.71,70.39,1.7
ORD-2023-1207,2023-07-30,2023-07-31,CUST-9810,Customer 664,Consumer,South,Los Angeles,California,Office Supplies,Paper,iPhone 13,282.15,3,0.25,35.23,89.01,2.4
ORD-2023-1208,2023-10-12,2023-10-13,CUST-2221,Customer 567,Consumer,South,Houston,Texas,Office Supplies,Paper,Desk Lamp,1226.32,2,0.2,179.37,33.2,3.6
ORD-2023-1209,2023-11-05,2023-11-08,CUST-4801,Customer 383,Corporate,East,Houston,Texas,Furniture,Chairs,iPhone 13,857.51,1,0.05,156.44,81.74,3.7
ORD-2023-1210,2023-04-11,2023-04-12,CUST-3479,Customer 668,Home Office,South,Los Angeles,California,Technology,Accessories,iPhone 13,1509.34,3,0.06,200.39,46.18,3.0
ORD-2023-1211,2023-12-03,2023-12-04,CUST-7422,Customer 955,Corporate,East,Chicago,Illinois,Office Supplies,Binders,Office Chair,1229.13,4,0.21,174.21,77.05,1.3
ORD-2023-1212,2023-09-24,2023-09-28,CUST-9362,Customer 615,Corporate,East,Phoenix,Arizona,Technology,Phones,Standing Desk,57.78,2,0.0,10.96,53.78,2.3
ORD-2023-1213,2023-01-04,2023-01-05,CUST-3149,Customer 19,Consumer,Central,Phoenix,Arizona,Technology,Accessories,iPhone 13,1174.22,2,0.23,87.63,71.28,4.6
ORD-2023-1214,2023-08-26,2023-09-01,CUST-2046,Customer 956,Consumer,South,Los Angeles,California,Office Supplies,Paper,iPhone 13,196.13,2,0.16,27.76,84.98,4.2
ORD-2023-1215,2023-09-07,2023-09-08,CUST-3735,Customer 551,Corporate,Central,Los Angeles,California,Furniture,Bookcases,Laser Printer,55.37,4,0.24,5.18,19.63,1.6
ORD-2023-1216,2023-02-23,2023-02-28,CUST-7828,Customer 498,Home Office,Central,Phoenix,Arizona,Technology,Phones,Binder Pack,573.7,1,0.07,122.05,17.97,3.8
ORD-2023-1217,2023-11-03,2023-11-09,CUST-6882,Customer 505,Consumer,Central,Phoenix,Arizona,Technology,Copiers,Standing Desk,668.57,2,0.22,95.13,88.17,3.3
ORD-2023-1218,2023-02-11,2023-02-14,CUST-7766,Customer 414,Consumer,West,New York,New York,Technology,Accessories,Office Chair,1092.75,3,0.04,107.37,70.48,4.2
ORD-2023-1219,2023-10-21,2023-10-22,CUST-4437,Customer 453,Home Office,West,Chicago,Illinois,Office Supplies,Art,Desk Lamp,1125.9,2,0.23,72.92,75.28,2.4
ORD-2023-1220,2023-11-26,2023-11-28,CUST-9976,Customer 553,Corporate,East,New York,New York,Technology,Accessories,Desk Lamp,1648.37,3,0.27,209.61,99.08,2.0
ORD-2023-1221,2023-02-25,2023-03-02,CUST-9221,Customer 429,Consumer,East,Chicago,Illinois,Furniture,Chairs,Office Chair,237.83,2,0.22,23.59,24.91,1.2
ORD-2023-1222,2023-07-10,2023-07-12,CUST-1993,Customer 803,Consumer,East,Los Angeles,California,Technology,Accessories,Binder Pack,98.23,3,0.08,11.14,55.6,2.3
ORD-2023-1223,2023-01-23,2023-01-28,CUST-4029,Customer 735,Consumer,West,Houston,Texas,Technology,Phones,Laser Printer,1972.29,3,0.1,139.99,13.73,1.3
ORD-2023-1224,2023-11-14,2023-11-17,CUST-2082,Customer 769,Corporate,East,Chicago,Illinois,Furniture,Chairs,Office Chair,1953.03,1,0.25,254.59,58.45,3.2
ORD-2023-1225,2023-12-07,2023-12-08,CUST-7677,Customer 53,Consumer,South,Phoenix,Arizona,Office Supplies,Paper,Laser Printer,403.33,3,0.08,92.0,91.61,2.1
ORD-2023-1226,2023-07-04,2023-07-06,CUST-9216,Customer 837,Home Office,West,Los Angeles,California,Technology,Phones,iPhone 13,1470.68,1,0.27,182.75,60.94,4.4
ORD-2023-1227,2023-04-22,2023-04-27,CUST-5778,Customer 726,Home Office,West,Chicago,Illinois,Technology,Copiers,Office Chair,387.46,2,0.29,35.03,34.87,3.3
ORD-2023-1228,2023-11-25,2023-11-26,CUST-9597,Customer 252,Home Office,West,Chicago,Illinois,Office Supplies,Paper,Laser Printer,185.75,1,0.24,31.93,9.23,5.0
ORD-2023-1229,2023-06-23,2023-06-28,CUST-6262,Customer 643,Corporate,East,Phoenix,Arizona,Technology,Copiers,Laser Printer,831.79,1,0.27,62.97,54.55,3.5
ORD-2023-1230,2023-01-19,2023-01-22,CUST-2551,Customer 514,Consumer,West,New York,New York,Furniture,Bookcases,Laser Printer,1423.26,2,0.22,179.55,78.78,1.1
ORD-2023-1231,2023-01-10,2023-01-11,CUST-7156,Customer 189,Consumer,Central,Los Angeles,California,Furniture,Bookcases,Binder Pack,154.44,2,0.14,20.49,74.41,4.8
ORD-2023-1232,2023-11-27,2023-12-03,CUST-2055,Customer 318,Home Office,Central,Chicago,Illinois,Technology,Copiers,Laser Printer,1541.08,4,0.3,232.34,16.86,3.3
ORD-2023-1233,2023-01-28,2023-01-31,CUST-8717,Customer 721,Home Office,South,Chicago,Illinois,Office Supplies,Binders,Laser Printer,1548.74,1,0.1,210.85,74.29,2.7
ORD-2023-1234,2023-02-01,2023-02-07,CUST-6949,Customer 621,Home Office,South,Houston,Texas,Furniture,Chairs,Office Chair,816.14,2,0.02,83.11,15.58,2.0
ORD-2023-1235,2023-01-25,2023-01-30,CUST-4344,Customer 620,Corporate,East,Chicago,Illinois,Office Supplies,Art,Office Chair,873.95,2,0.26,64.67,78.94,3.3
ORD-2023-1236,2023-06-14,2023-06-16,CUST-4081,Customer 257,Home Office,South,New York,New York,Technology,Phones,Office Chair,201.93,3,0.27,11.28,37.44,1.3
ORD-2023-1237,2023-04-13,2023-04-17,CUST-5143,Customer 801,Consumer,South,Chicago,Illinois,Office Supplies,Paper,Laser Printer,99.89,4,0.19,19.95,84.69,4.2
ORD-2023-1238,2023-09-08,2023-09-10,CUST-8875,Customer 153,Consumer,West,New York,New York,Office Supplies,Binders,iPhone 13,1658.7,1,0.03,184.41,57.73,3.0
ORD-2023-1239,2023-08-13,2023-08-19,CUST-2180,Customer 880,Consumer,East,Los Angeles,California,Office Supplies,Paper,Laser Printer,1667.3,3,0.28,92.31,73.37,1.1
ORD-2023-1240,2023-09-05,2023-09-08,CUST-2497,Customer 118,Corporate,East,New York,New York,Furniture,Bookcases,Standing Desk,892.9,4,0.23,109.97,16.82,2.5
ORD-2023-1241,2023-03-20,2023-03-23,CUST-3760,Customer 205,Home Office,East,Houston,Texas,Furniture,Chairs,Binder Pack,63.45,2,0.23,8.9,90.92,4.6
ORD-2023-1242,2023-09-18,2023-09-24,CUST-7585,Customer 282,Consumer,East,Houston,Texas,Technology,Phones,Binder Pack,1002.89,2,0.18,87.32,50.51,4.3
ORD-2023-1243,2023-04-16,2023-04-19,CUST-8788,Customer 556,Corporate,South,Phoenix,Arizona,Office Supplies,Art,iPhone 13,633.35,1,0.09,135.24,91.57,1.2
ORD-2023-1244,2023-02-13,2023-02-14,CUST-6185,Customer 301,Home Office,South,Chicago,Illinois,Office Supplies,Binders,Laser Printer,605.75,4,0.1,107.57,20.03,3.4
ORD-2023-1245,2023-12-23,2023-12-27,CUST-1499,Customer 195,Consumer,South,Houston,Texas,Office Supplies,Paper,Binder Pack,536.73,2,0.26,92.53,76.73,3.4
ORD-2023-1246,2023-11-05,2023-11-11,CUST-6245,Customer 882,Home Office,Central,Los Angeles,California,Office Supplies,Paper,iPhone 13,543.12,1,0.04,52.97,45.08,3.1
ORD-2023-1247,2023-11-20,2023-11-26,CUST-6266,Customer 565,Home Office,Central,New York,New York,Office Supplies,Art,Office Chair,598.52,3,0.1,70.1,87.57,2.9
ORD-2023-1248,2023-08-12,2023-08-17,CUST-5766,Customer 288,Consumer,South,Los Angeles,California,Furniture,Bookcases,Binder Pack,1433.98,1,0.3,151.4,43.26,4.2
ORD-2023-1249,2023-02-17,2023-02-18,CUST-1763,Customer 453,Home Office,South,Chicago,Illinois,Office Supplies,Paper,Desk Lamp,612.3,2,0.19,45.32,70.38,4.7
ORD-2023-1250,2023-12-23,2023-12-24,CUST-5738,Customer 671,Consumer,East,Los Angeles,California,Furniture,Chairs,Office Chair,1630.68,3,0.13,72.06,19.71,1.8
ORD-2023-1251,2023-04-22,2023-04-28,CUST-6511,Customer 752,Home Office,South,Los Angeles,California,Office Supplies,Paper,Desk Lamp,737.16,4,0.29,118.46,84.31,1.4
ORD-2023-1252,2023-05-10,2023-05-14,CUST-3743,Customer 619,Corporate,East,Phoenix,Arizona,Furniture,Tables,Laser Printer,883.69,4,0.09,142.79,83.66,1.6
ORD-2023-1253,2023-05-01,2023-05-04,CUST-6123,Customer 796,Home Office,West,Houston,Texas,Office Supplies,Art,Binder Pack,413.27,1,0.15,22.57,80.08,4.5
ORD-2023-1254,2023-01-17,2023-01-20,CUST-8868,Customer 212,Consumer,South,Los Angeles,California,Office Supplies,Paper,Desk Lamp,314.86,1,0.01,69.91,19.21,2.3
ORD-2023-1255,2023-01-31,2023-02-04,CUST-1017,Customer 338,Consumer,West,Los Angeles,California,Furniture,Tables,Binder Pack,1077.15,4,0.04,58.26,88.0,3.6
ORD-2023-1256,2023-06-09,2023-06-12,CUST-8026,Customer 683,Consumer,South,Houston,Texas,Technology,Accessories,iPhone 13,825.02,3,0.16,38.8,36.72,3.9
ORD-2023-1257,2023-04-14,2023-04-16,CUST-1000,Customer 728,Home Office,Central,Phoenix,Arizona,Furniture,Bookcases,Binder Pack,1194.69,4,0.3,67.81,25.24,4.2
ORD-2023-1258,2023-06-14,2023-06-16,CUST-3641,Customer 925,Consumer,East,Phoenix,Arizona,Furniture,Chairs,Laser Printer,213.37,4,0.28,31.53,63.58,2.5
ORD-2023-1259,2023-03-27,2023-03-28,CUST-1369,Customer 337,Corporate,East,Chicago,Illinois,Furniture,Tables,Office Chair,1427.25,2,0.24,98.12,9.52,4.2
ORD-2023-1260,2023-04-27,2023-04-29,CUST-2990,Customer 676,Corporate,South,Houston,Texas,Furniture,Chairs,Standing Desk,579.98,4,0.17,106.29,8.0,4.5
ORD-2023-1261,2023-12-07,2023-12-12,CUST-4499,Customer 414,Corporate,Central,Los Angeles,California,Furniture,Bookcases,Office Chair,908.13,4,0.02,149.63,51.85,4.3
ORD-2023-1262,2023-07-18,2023-07-22,CUST-4953,Customer 420,Consumer,Central,Los Angeles,California,Technology,Phones,Binder Pack,1629.19,2,0.16,192.89,83.95,4.3
ORD-2023-1263,2023-01-30,2023-02-02,CUST-1046,Customer 299,Consumer,East,Los Angeles,California,Technology,Accessories,Laser Printer,1733.03,2,0.06,186.7,47.65,4.4
ORD-2023-1264,2023-06-11,2023-06-14,CUST-1338,Customer 37,Home Office,West,Los Angeles,California,Technology,Copiers,Desk Lamp,1105.51,3,0.18,162.94,58.08,3.5
ORD-2023-1265,2023-01-25,2023-01-29,CUST-3295,Customer 248,Home Office,East,Los Angeles,California,Office Supplies,Binders,Office Chair,340.62,2,0.15,66.52,78.5,2.3
ORD-2023-1266,2023-10-29,2023-11-04,CUST-7137,Customer 523,Corporate,South,Los Angeles,California,Office Supplies,Art,iPhone 13,640.23,4,0.06,67.69,17.67,4.7
ORD-2023-1267,2023-03-18,2023-03-22,CUST-5026,Customer 185,Consumer,West,Chicago,Illinois,Technology,Phones,iPhone 13,1077.4,4,0.28,87.44,52.72,3.3
ORD-2023-1268,2023-06-24,2023-06-25,CUST-6011,Customer 11,Corporate,Central,Los Angeles,California,Technology,Accessories,iPhone 13,163.56,4,0.29,21.07,48.91,2.8
ORD-2023-1269,2023-03-21,2023-03-22,CUST-9506,Customer 685,Corporate,West,Houston,Texas,Technology,Copiers,Standing Desk,869.75,1,0.25,95.06,54.29,2.6
ORD-2023-1270,2023-01-26,2023-01-27,CUST-8136,Customer 766,Corporate,West,Chicago,Illinois,Office Supplies,Art,Laser Printer,902.14,4,0.06,129.1,77.73,3.3
ORD-2023-1271,2023-08-18,2023-08-22,CUST-2346,Customer 22,Corporate,West,Chicago,Illinois,Technology,Copiers,Office Chair,416.72,4,0.06,78.61,88.18,3.9
ORD-2023-1272,2023-07-27,2023-08-02,CUST-6341,Customer 244,Consumer,West,New York,New York,Office Supplies,Binders,Binder Pack,1543.56,1,0.12,81.64,72.42,3.0
ORD-2023-1273,2023-09-05,2023-09-06,CUST-8190,Customer 427,Corporate,West,Los Angeles,California,Office Supplies,Paper,iPhone 13,1045.8,4,0.28,73.74,59.38,1.3
ORD-2023-1274,2023-03-21,2023-03-23,CUST-8888,Customer 406,Consumer,Central,Phoenix,Arizona,Office Supplies,Paper,Standing Desk,1996.56,3,0.18,386.95,33.25,3.0
ORD-2023-1275,2023-01-06,2023-01-09,CUST-9978,Customer 110,Home Office,South,Phoenix,Arizona,Technology,Accessories,iPhone 13,766.53,1,0.15,89.18,29.21,2.9
ORD-2023-1276,2023-06-08,2023-06-13,CUST-2046,Customer 717,Consumer,West,Phoenix,Arizona,Office Supplies,Art,Standing Desk,1583.09,4,0.21,105.45,80.6,4.2
ORD-2023-1277,2023-11-22,2023-11-24,CUST-9918,Customer 8,Consumer,Central,New York,New York,Office Supplies,Binders,iPhone 13,1202.7,4,0.2,159.2,6.5,1.8
ORD-2023-1278,2023-09-02,2023-09-05,CUST-7556,Customer 217,Corporate,South,Los Angeles,California,Furniture,Bookcases,Laser Printer,1445.44,2,0.22,150.01,59.24,1.9
ORD-2023-1279,2023-12-05,2023-12-10,CUST-4100,Customer 220,Consumer,South,Los Angeles,California,Technology,Copiers,Office Chair,863.63,1,0.28,88.56,49.75,1.3
ORD-2023-1280,2023-03-04,2023-03-06,CUST-9020,Customer 917,Consumer,East,New York,New York,Technology,Copiers,Binder Pack,1688.36,3,0.02,251.49,68.58,3.9
ORD-2023-1281,2023-07-28,2023-08-03,CUST-7672,Customer 925,Consumer,West,Phoenix,Arizona,Technology,Accessories,Binder Pack,130.14,2,0.0,23.0,43.54,2.8
ORD-2023-1282,2023-07-29,2023-08-03,CUST-3195,Customer 96,Corporate,Central,Phoenix,Arizona,Technology,Copiers,Office Chair,807.82,1,0.29,136.91,66.17,4.6
ORD-2023-1283,2023-11-03,2023-11-08,CUST-2202,Customer 57,Consumer,Central,Houston,Texas,Office Supplies,Binders,Binder Pack,973.06,4,0.01,208.34,60.41,1.2
ORD-2023-1284,2023-12-13,2023-12-15,CUST-3610,Customer 750,Corporate,Central,Phoenix,Arizona,Furniture,Bookcases,iPhone 13,1712.99,4,0.03,412.12,58.3,2.1
ORD-2023-1285,2023-01-21,2023-01-27,CUST-6459,Customer 374,Home Office,East,Houston,Texas,Technology,Phones,Office Chair,732.47,2,0.06,133.15,5.71,1.6
ORD-2023-1286,2023-08-02,2023-08-05,CUST-2068,Customer 57,Home Office,Central,Los Angeles,California,Furniture,Bookcases,Laser Printer,801.11,3,0.24,58.31,5.21,3.0
ORD-2023-1287,2023-01-31,2023-02-03,CUST-2514,Customer 940,Home Office,South,Chicago,Illinois,Office Supplies,Binders,Binder Pack,1088.94,2,0.15,85.46,73.53,4.7
